date,year,side,short_strike,credit,qty,pnl,exit,exit_time
20250613,2025,CALL,5975,0.95,3,219.0,touch,15:59
20250613,2025,PUT,5965,0.7999999999999999,3,234.0,expire,16:00
20250616,2025,CALL,6035,0.39999999999999997,3,114.0,expire,16:00
20250616,2025,PUT,6025,0.8,3,234.00000000000003,expire,16:00
20250617,2025,CALL,5995,0.3,3,83.99999999999999,expire,16:00
20250617,2025,PUT,5980,0.4,3,114.00000000000001,expire,16:00
20250618,2025,CALL,5990,1.0,3,294.0,expire,16:00
20250618,2025,PUT,5980,0.8,3,-65.99999999999999,touch,15:58
20250620,2025,CALL,5970,0.35,3,-66.00000000000003,touch,15:55
20250620,2025,PUT,5960,0.7499999999999999,3,218.99999999999994,expire,16:00
20250623,2025,CALL,6025,0.7499999999999999,3,-351.0,touch,15:54
20250623,2025,PUT,6015,0.25,3,69.0,expire,16:00
20250624,2025,CALL,6100,0.65,3,189.00000000000003,expire,16:00
20250624,2025,PUT,6090,0.15,3,38.99999999999999,expire,16:00
20250625,2025,CALL,6100,0.15,3,38.99999999999999,expire,16:00
20250626,2025,CALL,6150,0.19999999999999998,3,54.0,expire,16:00
20250626,2025,PUT,6140,0.6,3,173.99999999999997,expire,16:00
20250627,2025,CALL,6165,0.9500000000000001,3,-200.99999999999994,touch,15:54
20250627,2025,PUT,6155,0.35,3,98.99999999999999,expire,16:00
20250630,2025,CALL,6215,1.4,4,-228.0000000000001,touch,15:54
20250630,2025,PUT,6205,0.7500000000000001,3,159.0,touch,15:59
20250701,2025,CALL,6210,0.19999999999999998,3,54.0,expire,16:00
20250701,2025,PUT,6195,0.19999999999999998,3,54.0,expire,16:00
20250707,2025,CALL,6230,0.30000000000000004,3,9.000000000000014,touch,15:59
20250707,2025,PUT,6220,0.44999999999999996,3,129.0,expire,16:00
20250708,2025,CALL,6230,0.35,3,98.99999999999999,expire,16:00
20250708,2025,PUT,6220,0.19999999999999998,3,54.0,expire,16:00
20250709,2025,CALL,6265,0.15,3,38.99999999999999,expire,16:00
20250709,2025,PUT,6250,0.1,3,24.000000000000004,expire,16:00
20250710,2025,CALL,6280,1.1,3,9.00000000000008,touch,15:58
20250710,2025,PUT,6270,0.35,3,98.99999999999999,expire,16:00
20250711,2025,CALL,6265,0.49999999999999994,3,143.99999999999997,expire,16:00
20250711,2025,PUT,6255,0.25,3,69.0,expire,16:00
20250714,2025,CALL,6270,0.24999999999999997,3,-21.000000000000007,touch,15:58
20250715,2025,CALL,6255,0.75,3,219.0,expire,16:00
20250715,2025,PUT,6245,0.15,3,-21.000000000000007,touch,15:59
20250716,2025,CALL,6270,0.1,3,24.000000000000004,expire,16:00
20250716,2025,PUT,6255,0.1,3,24.000000000000004,expire,16:00
20250717,2025,CALL,6305,0.25,3,69.0,expire,16:00
20250717,2025,PUT,6295,0.35,3,98.99999999999999,expire,16:00
20250718,2025,CALL,6300,0.15,3,38.99999999999999,expire,16:00
20250718,2025,PUT,6290,0.25,3,69.0,expire,16:00
20250721,2025,CALL,6315,0.4,3,114.00000000000001,expire,16:00
20250721,2025,PUT,6305,0.2,3,-200.99999999999997,touch,15:57
20250722,2025,CALL,6320,0.05,3,9.000000000000002,expire,16:00
20250723,2025,CALL,6360,0.19999999999999998,3,54.0,expire,16:00
20250723,2025,PUT,6350,0.15,3,38.99999999999999,expire,16:00
20250724,2025,CALL,6375,0.19999999999999998,3,54.0,expire,16:00
20250724,2025,PUT,6365,0.4,3,69.0,touch,15:59
20250725,2025,CALL,6395,0.4,3,114.00000000000001,expire,16:00
20250725,2025,PUT,6385,0.19999999999999998,3,54.0,expire,16:00
20250728,2025,PUT,6380,0.5,3,144.0,expire,16:00
20250729,2025,CALL,6375,0.25,3,69.0,expire,16:00
20250729,2025,PUT,6365,0.39999999999999997,3,114.0,expire,16:00
20250730,2025,CALL,6360,0.44999999999999996,3,-186.00000000000003,touch,15:57
20250730,2025,PUT,6350,1.15,3,-156.00000000000006,touch,15:53
20250731,2025,CALL,6340,1.0,3,84.00000000000001,touch,15:59
20250731,2025,PUT,6330,1.5500000000000003,4,-207.99999999999983,touch,15:54
20250801,2025,CALL,6245,1.0,3,294.0,expire,16:00
20250801,2025,PUT,6235,0.9500000000000001,3,-126.00000000000001,touch,15:53
20250804,2025,CALL,6330,0.19999999999999998,3,-156.0,touch,15:57
20250804,2025,PUT,6320,0.65,3,189.00000000000003,expire,16:00
20250805,2025,CALL,6310,0.19999999999999998,3,54.0,expire,16:00
20250805,2025,PUT,6300,0.65,3,-156.00000000000006,touch,15:58
20250806,2025,CALL,6350,0.55,3,159.0,expire,16:00
20250806,2025,PUT,6340,0.15,3,38.99999999999999,expire,16:00
20250807,2025,CALL,6335,0.55,3,-170.99999999999994,touch,15:58
20250807,2025,PUT,6325,0.5,3,144.0,expire,16:00
20250808,2025,CALL,6390,0.44999999999999996,3,-81.0,touch,15:59
20250808,2025,PUT,6380,0.3,3,83.99999999999999,expire,16:00
20250811,2025,CALL,6375,0.6000000000000001,3,129.0,touch,15:59
20250811,2025,PUT,6365,0.75,3,219.0,expire,16:00
20250812,2025,CALL,6450,0.25,3,69.0,expire,16:00
20250812,2025,PUT,6440,0.3,3,83.99999999999999,expire,16:00
20250813,2025,CALL,6470,0.2,3,54.00000000000001,expire,16:00
20250813,2025,PUT,6460,0.35,3,98.99999999999999,expire,16:00
20250814,2025,CALL,6475,0.30000000000000004,3,84.00000000000001,expire,16:00
20250814,2025,PUT,6465,0.19999999999999998,3,54.0,expire,16:00
20250815,2025,CALL,6455,0.8500000000000001,3,249.00000000000003,expire,16:00
20250815,2025,PUT,6445,0.44999999999999996,3,129.0,expire,16:00
20250818,2025,CALL,6455,0.09999999999999999,3,24.0,expire,16:00
20250818,2025,PUT,6445,0.24999999999999997,3,68.99999999999999,expire,16:00
20250819,2025,CALL,6410,0.25,3,-36.000000000000014,touch,15:59
20250819,2025,PUT,6400,0.3,3,83.99999999999999,expire,16:00
20250820,2025,CALL,6405,0.39999999999999997,3,-186.00000000000003,touch,15:55
20250820,2025,PUT,6395,0.5,3,-141.0,touch,15:59
20250821,2025,CALL,6375,0.7,3,203.99999999999997,expire,16:00
20250821,2025,PUT,6365,0.24999999999999997,3,68.99999999999999,expire,16:00
20250822,2025,CALL,6470,0.65,3,189.00000000000003,expire,16:00
20250822,2025,PUT,6460,0.15,3,38.99999999999999,expire,16:00
20250825,2025,CALL,6455,0.09999999999999999,3,24.0,expire,16:00
20250826,2025,CALL,6465,0.7,3,8.99999999999998,touch,15:55
20250826,2025,PUT,6455,0.2,3,54.00000000000001,expire,16:00
20250827,2025,CALL,6490,0.35,3,98.99999999999999,expire,16:00
20250827,2025,PUT,6480,0.30000000000000004,3,84.00000000000001,expire,16:00
20250828,2025,CALL,6510,0.19999999999999998,3,54.0,expire,16:00
20250828,2025,PUT,6500,0.19999999999999998,3,54.0,expire,16:00
20250829,2025,CALL,6460,0.6000000000000001,3,84.00000000000003,touch,15:57
20250829,2025,PUT,6450,1.2000000000000002,3,354.00000000000006,expire,16:00
20250902,2025,CALL,6420,0.25,3,69.0,expire,16:00
20250902,2025,PUT,6405,0.35,3,98.99999999999999,expire,16:00
20250903,2025,CALL,6445,0.4,3,39.00000000000001,touch,15:59
20250903,2025,PUT,6435,0.44999999999999996,3,129.0,expire,16:00
20250904,2025,CALL,6500,0.25,3,-96.00000000000001,touch,15:56
20250904,2025,PUT,6490,0.19999999999999998,3,54.0,expire,16:00
20250905,2025,CALL,6480,0.6000000000000001,3,54.00000000000002,touch,15:55
20250905,2025,PUT,6470,0.6500000000000001,3,189.00000000000003,expire,16:00
20250908,2025,CALL,6495,0.75,3,-156.0,touch,15:55
20250908,2025,PUT,6485,0.15,3,38.99999999999999,expire,16:00
20250909,2025,CALL,6515,0.49999999999999994,3,-141.00000000000003,touch,15:55
20250909,2025,PUT,6505,0.05,3,9.000000000000002,expire,16:00
20250910,2025,CALL,6535,0.7500000000000001,3,-216.0,touch,15:56
20250910,2025,PUT,6525,0.35,3,98.99999999999999,expire,16:00
20250911,2025,CALL,6595,0.75,3,219.0,expire,16:00
20250911,2025,PUT,6585,0.19999999999999998,3,54.0,expire,16:00
20250912,2025,CALL,6595,0.4,3,114.00000000000001,expire,16:00
20250912,2025,PUT,6585,0.19999999999999998,3,-6.000000000000008,touch,15:59
20250915,2025,CALL,6615,0.09999999999999999,3,-231.0,touch,15:58
20250915,2025,PUT,6600,0.15,3,38.99999999999999,expire,16:00
20250916,2025,CALL,6620,0.15,3,38.99999999999999,expire,16:00
20250916,2025,PUT,6610,0.35,3,-230.99999999999994,touch,15:58
20250917,2025,CALL,6605,0.7,3,-186.00000000000003,touch,15:55
20250917,2025,PUT,6595,1.1500000000000001,3,234.00000000000003,touch,15:56
20250918,2025,CALL,6640,0.19999999999999998,3,54.0,expire,16:00
20250918,2025,PUT,6630,0.55,3,159.0,expire,16:00
20250919,2025,CALL,6675,0.25,3,69.0,expire,16:00
20250919,2025,PUT,6660,0.15,3,38.99999999999999,expire,16:00
20250922,2025,CALL,6705,0.09999999999999999,3,24.0,expire,16:00
20250922,2025,PUT,6695,0.35,3,-36.000000000000014,touch,15:59
20250923,2025,CALL,6665,0.30000000000000004,3,84.00000000000001,expire,16:00
20250923,2025,PUT,6655,1.0499999999999998,3,308.99999999999994,expire,16:00
20250924,2025,CALL,6645,0.1,3,24.000000000000004,expire,16:00
20250924,2025,PUT,6630,0.1,3,24.000000000000004,expire,16:00
20250925,2025,CALL,6605,0.6,3,-156.00000000000006,touch,15:54
20250925,2025,PUT,6595,0.49999999999999994,3,143.99999999999997,expire,16:00
20250926,2025,CALL,6645,0.2,3,54.00000000000001,expire,16:00
20250926,2025,PUT,6635,0.45,3,129.0,expire,16:00
20250929,2025,CALL,6665,0.30000000000000004,3,84.00000000000001,expire,16:00
20250929,2025,PUT,6655,0.19999999999999998,3,54.0,expire,16:00
20250930,2025,CALL,6690,1.25,4,-288.00000000000006,touch,15:53
20250930,2025,PUT,6680,0.6499999999999999,3,188.99999999999997,expire,16:00
20251001,2025,CALL,6720,0.19999999999999998,3,54.0,expire,16:00
20251001,2025,PUT,6710,0.35,3,98.99999999999999,expire,16:00
20251002,2025,CALL,6720,0.5,3,144.0,expire,16:00
20251003,2025,CALL,6725,0.49999999999999994,3,143.99999999999997,expire,16:00
20251003,2025,PUT,6715,0.65,3,-171.0,touch,15:57
20251006,2025,CALL,6750,0.09999999999999999,3,24.0,expire,16:00
20251006,2025,PUT,6740,0.2,3,54.00000000000001,expire,16:00
20251007,2025,CALL,6720,0.4,3,114.00000000000001,expire,16:00
20251007,2025,PUT,6710,0.1,3,24.000000000000004,expire,16:00
20251008,2025,CALL,6760,0.05,3,9.000000000000002,expire,16:00
20251009,2025,CALL,6740,0.19999999999999998,3,54.0,expire,16:00
20251009,2025,PUT,6730,0.1,3,24.000000000000004,expire,16:00
20251010,2025,PUT,6570,1.5,4,-207.99999999999983,touch,15:53
20251013,2025,CALL,6660,0.55,3,159.0,expire,16:00
20251013,2025,PUT,6650,0.35,3,98.99999999999999,expire,16:00
20251014,2025,CALL,6645,1.4,4,-208.00000000000009,touch,15:53
20251014,2025,PUT,6635,1.0,3,294.0,expire,16:00
20251015,2025,CALL,6665,1.0,3,69.0,touch,15:57
20251015,2025,PUT,6655,0.8,3,234.00000000000003,expire,16:00
20251016,2025,CALL,6630,1.35,4,-428.0000000000001,touch,15:53
20251016,2025,PUT,6620,0.8999999999999999,3,264.0,expire,16:00
20251017,2025,CALL,6670,0.95,3,278.99999999999994,expire,16:00
20251017,2025,PUT,6660,0.6,3,173.99999999999997,expire,16:00
20251020,2025,CALL,6745,0.44999999999999996,3,129.0,expire,16:00
20251021,2025,CALL,6750,0.09999999999999999,3,24.0,expire,16:00
20251021,2025,PUT,6740,0.09999999999999999,3,-141.0,touch,15:59
20251022,2025,CALL,6705,0.85,3,248.99999999999997,expire,16:00
20251022,2025,PUT,6695,0.25,3,69.0,expire,16:00
20251023,2025,CALL,6740,0.65,3,-156.00000000000006,touch,15:54
20251023,2025,PUT,6730,0.25,3,69.0,expire,16:00
20251024,2025,CALL,6805,0.15,3,38.99999999999999,expire,16:00
20251024,2025,PUT,6795,0.2,3,-111.0,touch,15:56
20251027,2025,CALL,6880,0.5,3,144.0,expire,16:00
20251027,2025,PUT,6870,0.24999999999999997,3,68.99999999999999,expire,16:00
20251028,2025,CALL,6900,0.35,3,98.99999999999999,expire,16:00
20251028,2025,PUT,6890,0.30000000000000004,3,84.00000000000001,expire,16:00
20251029,2025,CALL,6900,0.5499999999999999,3,159.0,expire,16:00
20251029,2025,PUT,6885,0.6,3,173.99999999999997,expire,16:00
20251030,2025,CALL,6835,1.0,3,294.0,expire,16:00
20251030,2025,PUT,6825,0.7999999999999999,3,-231.00000000000006,touch,15:55
20251031,2025,CALL,6865,1.0499999999999998,3,308.99999999999994,expire,16:00
20251031,2025,PUT,6855,0.44999999999999996,3,-156.0,touch,15:54
20251103,2025,CALL,6850,0.75,3,-231.0,touch,15:54
20251103,2025,PUT,6840,0.3,3,83.99999999999999,expire,16:00
20251104,2025,CALL,6775,0.8999999999999999,3,264.0,expire,16:00
20251104,2025,PUT,6765,0.6500000000000001,3,189.00000000000003,expire,16:00
20251105,2025,CALL,6815,0.7,3,203.99999999999997,expire,16:00
20251105,2025,PUT,6805,0.35000000000000003,3,-156.0,touch,15:56
20251106,2025,CALL,6735,0.35,3,98.99999999999999,expire,16:00
20251106,2025,PUT,6720,0.4,3,-126.00000000000001,touch,15:59
20251107,2025,CALL,6720,1.05,3,-185.99999999999997,touch,15:54
20251107,2025,PUT,6710,0.7,3,203.99999999999997,expire,16:00
20251110,2025,CALL,6840,0.55,3,-276.0,touch,15:54
20251110,2025,PUT,6830,0.4,3,114.00000000000001,expire,16:00
20251111,2025,CALL,6855,0.4,3,-171.0,touch,15:53
20251111,2025,PUT,6845,0.19999999999999998,3,-215.99999999999997,touch,15:58
20251112,2025,CALL,6865,0.35,3,98.99999999999999,expire,16:00
20251112,2025,PUT,6855,0.45,3,-140.99999999999997,touch,15:54
20251113,2025,CALL,6750,0.5499999999999999,3,159.0,expire,16:00
20251113,2025,PUT,6735,0.45,3,-381.0000000000001,touch,15:53
20251114,2025,CALL,6745,0.6,3,173.99999999999997,expire,16:00
20251114,2025,PUT,6730,0.55,3,159.0,expire,16:00
20251117,2025,CALL,6675,0.5,3,144.0,expire,16:00
20251117,2025,PUT,6660,0.44999999999999996,3,129.0,expire,16:00
20251118,2025,CALL,6640,1.1,3,324.0,expire,16:00
20251118,2025,PUT,6630,0.8999999999999999,3,-185.99999999999997,touch,15:54
20251119,2025,CALL,6650,1.3499999999999999,4,92.0,touch,15:55
20251119,2025,PUT,6640,0.95,3,278.99999999999994,expire,16:00
20251120,2025,PUT,6540,1.3499999999999996,4,11.99999999999984,touch,15:58
20251121,2025,CALL,6615,1.3,4,512.0,expire,16:00
20251121,2025,PUT,6605,0.9000000000000001,3,-305.9999999999999,touch,15:54
20251124,2025,CALL,6710,0.3,3,-20.999999999999996,touch,15:53
20251124,2025,PUT,6700,0.9,3,264.0,expire,16:00
20251125,2025,CALL,6780,0.30000000000000004,3,84.00000000000001,expire,16:00
20251125,2025,PUT,6770,0.6500000000000001,3,-5.999999999999966,touch,15:57
20251126,2025,CALL,6825,0.1,3,24.000000000000004,expire,16:00
20251126,2025,PUT,6810,0.14999999999999997,3,38.99999999999999,expire,16:00
20251201,2025,CALL,6820,0.8999999999999999,3,264.0,expire,16:00
20251201,2025,PUT,6810,0.44999999999999996,3,-200.99999999999997,touch,15:55
20251202,2025,CALL,6840,0.6,3,173.99999999999997,expire,16:00
20251202,2025,PUT,6830,0.6000000000000001,3,-65.99999999999999,touch,15:54
20251203,2025,CALL,6860,0.19999999999999998,3,54.0,expire,16:00
20251203,2025,PUT,6850,0.55,3,39.00000000000001,touch,15:54
20251204,2025,CALL,6855,0.4,3,69.0,touch,15:59
20251204,2025,PUT,6845,0.30000000000000004,3,84.00000000000001,expire,16:00
20251205,2025,CALL,6865,0.39999999999999997,3,-141.00000000000003,touch,15:53
20251205,2025,PUT,6855,0.9500000000000001,3,279.0,expire,16:00
20251208,2025,CALL,6845,0.30000000000000004,3,69.00000000000003,touch,15:59
20251208,2025,PUT,6835,0.7000000000000001,3,204.0,expire,16:00
20251209,2025,CALL,6850,0.44999999999999996,3,129.0,expire,16:00
20251209,2025,PUT,6840,0.30000000000000004,3,-351.0,touch,15:55
20251210,2025,CALL,6895,0.95,3,278.99999999999994,expire,16:00
20251210,2025,PUT,6885,0.7500000000000001,3,219.00000000000006,expire,16:00
20251211,2025,CALL,6905,0.75,3,219.0,expire,16:00
20251211,2025,PUT,6895,0.35,3,-231.00000000000006,touch,15:56
20251212,2025,CALL,6830,0.7999999999999999,3,234.0,expire,16:00
20251212,2025,PUT,6820,0.55,3,-230.99999999999991,touch,15:54
20251215,2025,CALL,6825,0.75,3,219.0,expire,16:00
20251215,2025,PUT,6815,0.25,3,69.0,expire,16:00
20251216,2025,CALL,6815,0.6,3,173.99999999999997,expire,16:00
20251216,2025,PUT,6805,0.5,3,-170.99999999999994,touch,15:59
20251217,2025,CALL,6735,0.39999999999999997,3,114.0,expire,16:00
20251217,2025,PUT,6720,0.25,3,69.0,expire,16:00
20251218,2025,CALL,6790,0.6499999999999999,3,188.99999999999997,expire,16:00
20251218,2025,PUT,6780,0.9500000000000001,3,-35.99999999999993,touch,15:56
20251219,2025,CALL,6835,1.0,3,-21.000000000000014,touch,15:53
20251219,2025,PUT,6825,0.35,3,98.99999999999999,expire,16:00
20251222,2025,CALL,6880,0.30000000000000004,3,84.00000000000001,expire,16:00
20251222,2025,PUT,6870,0.19999999999999998,3,54.0,expire,16:00
20251223,2025,CALL,6910,0.35,3,-66.00000000000003,touch,15:58
20251223,2025,PUT,6900,0.05,3,9.000000000000002,expire,16:00
20251226,2025,CALL,6935,0.05,3,9.000000000000002,expire,16:00
20251226,2025,PUT,6925,0.05,3,9.000000000000002,expire,16:00
20251229,2025,CALL,6910,0.35,3,98.99999999999999,expire,16:00
20251231,2025,CALL,6860,0.5499999999999999,3,159.0,expire,16:00
20251231,2025,PUT,6845,0.44999999999999996,3,129.0,expire,16:00
20260102,2026,CALL,6855,0.8,3,-6.0,touch,15:59
20260102,2026,PUT,6845,0.25,3,69.0,expire,16:00
20260105,2026,PUT,6895,0.09999999999999999,3,24.0,expire,16:00
20260106,2026,CALL,6950,0.35,3,98.99999999999999,expire,16:00
20260107,2026,CALL,6930,0.19999999999999998,3,54.0,expire,16:00
20260107,2026,PUT,6915,0.19999999999999998,3,54.0,expire,16:00
20260108,2026,CALL,6925,0.45000000000000007,3,129.0,expire,16:00
20260108,2026,PUT,6915,0.19999999999999998,3,54.0,expire,16:00
20260109,2026,CALL,6975,0.35,3,98.99999999999999,expire,16:00
20260112,2026,PUT,6975,0.24999999999999997,3,68.99999999999999,expire,16:00
20260113,2026,CALL,6960,0.15000000000000002,3,-291.0,touch,15:55
20260113,2026,PUT,6945,0.15,3,38.99999999999999,expire,16:00
20260114,2026,CALL,6920,1.05,3,-185.99999999999997,touch,15:54
20260114,2026,PUT,6910,0.5,3,144.0,expire,16:00
20260115,2026,CALL,6950,0.30000000000000004,3,84.00000000000001,expire,16:00
20260115,2026,PUT,6935,0.35000000000000003,3,99.0,expire,16:00
20260116,2026,CALL,6955,0.15,3,38.99999999999999,expire,16:00
20260120,2026,CALL,6800,0.85,3,248.99999999999997,expire,16:00
20260120,2026,PUT,6790,0.6000000000000001,3,174.00000000000003,expire,16:00
20260121,2026,CALL,6875,0.95,3,-216.00000000000006,touch,15:53
20260121,2026,PUT,6865,0.55,3,159.0,expire,16:00
20260122,2026,CALL,6915,0.8,3,234.00000000000003,expire,16:00
20260122,2026,PUT,6905,0.19999999999999998,3,54.0,expire,16:00
20260123,2026,CALL,6920,0.15,3,38.99999999999999,expire,16:00
20260123,2026,PUT,6910,0.6,3,173.99999999999997,expire,16:00
20260126,2026,CALL,6960,0.35000000000000003,3,99.0,expire,16:00
20260126,2026,PUT,6950,0.15,3,38.99999999999999,expire,16:00
20260127,2026,CALL,6985,0.24999999999999997,3,68.99999999999999,expire,16:00
20260127,2026,PUT,6975,0.15,3,38.99999999999999,expire,16:00
20260128,2026,CALL,6985,0.39999999999999997,3,114.0,expire,16:00
20260128,2026,PUT,6975,0.5,3,144.0,expire,16:00
20260129,2026,CALL,6960,0.6,3,-201.00000000000003,touch,15:54
20260129,2026,PUT,6950,0.25,3,69.0,expire,16:00
20260130,2026,CALL,6950,1.1,3,324.0,expire,16:00
20260130,2026,PUT,6940,1.05,3,-125.99999999999997,touch,15:53
20260202,2026,CALL,6980,0.55,3,159.0,expire,16:00
20260202,2026,PUT,6970,0.4,3,114.00000000000001,expire,16:00
20260203,2026,CALL,6920,0.5,3,144.0,expire,16:00
20260203,2026,PUT,6905,0.39999999999999997,3,114.0,expire,16:00
20260204,2026,CALL,6900,0.8500000000000001,3,249.00000000000003,expire,16:00
20260204,2026,PUT,6890,0.8999999999999999,3,-186.00000000000003,touch,15:54
20260205,2026,CALL,6795,0.9000000000000001,3,-170.9999999999999,touch,15:55
20260205,2026,PUT,6785,1.15,3,339.0,expire,16:00
20260206,2026,CALL,6950,0.8499999999999999,3,248.99999999999997,expire,16:00
20260206,2026,PUT,6940,1.15,3,-6.0,touch,15:55
20260209,2026,CALL,6975,0.30000000000000004,3,84.00000000000001,expire,16:00
20260209,2026,PUT,6965,0.35,3,-395.99999999999994,touch,15:54
20260210,2026,CALL,6955,0.4,3,114.00000000000001,expire,16:00
20260210,2026,PUT,6945,0.7999999999999999,3,-201.00000000000003,touch,15:54
20260211,2026,CALL,6950,0.30000000000000004,3,84.00000000000001,expire,16:00
20260211,2026,PUT,6940,0.75,3,219.0,expire,16:00
20260212,2026,CALL,6830,1.1,3,-155.99999999999994,touch,15:53
20260212,2026,PUT,6820,1.2,3,353.99999999999994,expire,16:00
20260213,2026,CALL,6830,0.75,3,-200.99999999999997,touch,15:54
20260213,2026,PUT,6820,1.0999999999999999,3,324.0,expire,16:00
20260217,2026,CALL,6845,0.8500000000000001,3,189.00000000000003,touch,15:59
20260217,2026,PUT,6835,0.55,3,159.0,expire,16:00
20260218,2026,CALL,6890,0.35000000000000003,3,99.0,expire,16:00
20260218,2026,PUT,6880,0.95,3,234.0,touch,15:59
20260219,2026,CALL,6860,0.30000000000000004,3,-110.99999999999999,touch,15:59
20260219,2026,PUT,6850,1.1,3,324.0,expire,16:00
20260220,2026,CALL,6910,0.55,3,24.00000000000001,touch,15:59
20260223,2026,CALL,6840,0.39999999999999997,3,114.0,expire,16:00
20260224,2026,CALL,6900,0.8500000000000001,3,249.00000000000003,expire,16:00
20260224,2026,PUT,6890,0.25,3,69.0,expire,16:00
20260225,2026,CALL,6955,0.49999999999999994,3,143.99999999999997,expire,16:00
20260225,2026,PUT,6945,0.15,3,38.99999999999999,expire,16:00
20260226,2026,CALL,6910,0.6000000000000001,3,174.00000000000003,expire,16:00
20260226,2026,PUT,6900,0.39999999999999997,3,114.0,expire,16:00
20260227,2026,CALL,6875,0.8500000000000001,3,-170.99999999999994,touch,15:58
20260227,2026,PUT,6865,1.1500000000000001,3,339.0,expire,16:00
20260302,2026,CALL,6885,0.6,3,-156.00000000000006,touch,15:55
20260302,2026,PUT,6875,0.8500000000000001,3,249.00000000000003,expire,16:00
20260304,2026,CALL,6875,0.6000000000000001,3,-96.00000000000001,touch,15:54
20260304,2026,PUT,6865,0.39999999999999997,3,114.0,expire,16:00
20260305,2026,CALL,6825,0.8,3,-305.9999999999999,touch,15:54
20260305,2026,PUT,6815,0.75,3,219.0,expire,16:00
20260309,2026,CALL,6790,1.0499999999999998,3,-186.00000000000009,touch,15:56
20260309,2026,PUT,6780,1.1,3,324.0,expire,16:00
20260310,2026,CALL,6780,1.15,3,-125.99999999999997,touch,15:53
20260310,2026,PUT,6770,1.0,3,294.0,expire,16:00
20260311,2026,CALL,6780,0.35,3,98.99999999999999,expire,16:00
20260311,2026,PUT,6765,0.19999999999999998,3,54.0,expire,16:00
20260312,2026,CALL,6685,0.6,3,173.99999999999997,expire,16:00
20260312,2026,PUT,6675,1.15,3,-201.00000000000003,touch,15:54
20260313,2026,CALL,6635,0.5499999999999999,3,159.0,expire,16:00
20260313,2026,PUT,6625,0.75,3,219.0,expire,16:00
20260316,2026,CALL,6705,0.19999999999999998,3,54.0,expire,16:00
20260316,2026,PUT,6690,0.15,3,38.99999999999999,expire,16:00
20260317,2026,CALL,6725,0.05,3,9.000000000000002,expire,16:00
20260317,2026,PUT,6710,0.1,3,24.000000000000004,expire,16:00
20260318,2026,CALL,6635,0.5,3,144.0,expire,16:00
20260318,2026,PUT,6625,0.7000000000000001,3,-5.999999999999966,touch,15:58
20260319,2026,CALL,6610,0.75,3,39.00000000000001,touch,15:57
20260319,2026,PUT,6600,0.44999999999999996,3,129.0,expire,16:00
20260320,2026,CALL,6500,0.6000000000000001,3,-156.0,touch,15:53
20260320,2026,PUT,6490,0.75,3,219.0,expire,16:00
20260323,2026,CALL,6600,0.5,3,144.0,expire,16:00
20260323,2026,PUT,6590,0.44999999999999996,3,-141.00000000000006,touch,15:55
20260324,2026,CALL,6560,0.8500000000000001,3,249.00000000000003,expire,16:00
20260324,2026,PUT,6550,0.4,3,114.00000000000001,expire,16:00
20260325,2026,CALL,6595,0.30000000000000004,3,-186.00000000000003,touch,15:55
20260325,2026,PUT,6585,0.8,3,234.00000000000003,expire,16:00
