date,actual_range,pred_range_ensemble,pred_range_sim,pred_range_naive,pred_bucket,actual_bucket,danger_prob,action,is_danger,pred_danger
2023-09-06,0.01068290890465114,0.009223124456403204,0.008848150770964349,0.0040531611552839086,NORMAL,NORMAL,0.09814522486395488,TRADE,False,False
2023-09-07,0.0061674803531362515,0.01004558000905206,0.008730253760820737,0.01068290890465114,NORMAL,CALM,0.14959940944048386,TRADE,False,False
2023-09-08,0.005650034821288081,0.007846778449821097,0.007696468385009192,0.0061674803531362515,NORMAL,CALM,0.0,TRADE,False,False
2023-09-11,0.0051060259139742,0.00990226169290279,0.008556374641244445,0.005650034821288081,NORMAL,CALM,0.148625912736957,TRADE,False,False
2023-09-12,0.006769097327011278,0.008427447341505512,0.007145741255578555,0.0051060259139742,NORMAL,CALM,0.051595122210154325,TRADE,False,False
2023-09-13,0.005797004022273737,0.009122058878184456,0.008581072677591964,0.006769097327011278,NORMAL,CALM,0.09777989532282033,TRADE,False,False
2023-09-14,0.007420149829091485,0.00986553535282692,0.008555122082377312,0.005797004022273737,NORMAL,NORMAL,0.14905490735096022,TRADE,False,False
2023-09-15,0.01128728896082231,0.009142455932108877,0.008775857986066447,0.007420149829091485,NORMAL,NORMAL,0.10359345683963717,TRADE,False,False
2023-09-18,0.005455408503238376,0.009097789958932836,0.008188489676129455,0.01128728896082231,NORMAL,CALM,0.09780511689666478,TRADE,False,False
2023-09-19,0.0074773755401640555,0.008402332672087022,0.0077582043744790895,0.005455408503238376,NORMAL,NORMAL,0.048276325484359756,TRADE,False,False
2023-09-20,0.013396035312532901,0.007724050446758015,0.008402555718297209,0.0074773755401640555,NORMAL,VOLATILE,0.0,TRADE,False,False
2023-09-21,0.010636984610320081,0.012220264981434347,0.01101453279703509,0.013396035312532901,VOLATILE,NORMAL,0.2975320100120782,REDUCE,False,True
2023-09-22,0.009422489600943367,0.013222917701559443,0.013926801973810332,0.010636984610320081,VOLATILE,NORMAL,0.35279589129304106,REDUCE,False,True
2023-09-25,0.008307389656244439,0.009315804739873415,0.011061784765133174,0.009422489600943367,NORMAL,NORMAL,0.1009308522289312,TRADE,False,False
2023-09-26,0.010904546382000115,0.010715474655497298,0.009267031859320676,0.008307389656244439,NORMAL,NORMAL,0.19964540249065646,TRADE,False,False
2023-09-27,0.01247831355965834,0.010692029453434428,0.011675472720178338,0.010904546382000115,NORMAL,VOLATILE,0.19978780661136486,TRADE,False,False
2023-09-28,0.012387432225123916,0.01291000907970463,0.012581378831884513,0.01247831355965834,VOLATILE,VOLATILE,0.34706679105664123,REDUCE,False,True
2023-09-29,0.013467554491726305,0.010706702271927847,0.01043447857013296,0.012387432225123916,NORMAL,VOLATILE,0.20330060268020292,TRADE,False,False
2023-10-02,0.00942229234546691,0.01267159607648954,0.013026022761724682,0.013467554491726305,VOLATILE,NORMAL,0.338621840444222,REDUCE,False,True
2023-10-03,0.015153112008899777,0.011349650490030054,0.011379733869272428,0.00942229234546691,NORMAL,VOLATILE,0.24984630206067662,TRADE,True,False
2023-10-04,0.011341976413790927,0.012952082020496244,0.01438832826081563,0.015153112008899777,VOLATILE,NORMAL,0.35088553077822177,REDUCE,False,True
2023-10-05,0.009677623840481264,0.013525944442378406,0.013198073311774548,0.011341976413790927,VOLATILE,NORMAL,0.39585591013641813,REDUCE,False,True
2023-10-06,0.024688355266731098,0.012852165847829184,0.012770971381689939,0.009677623840481264,VOLATILE,DANGER,0.35193417465609944,REDUCE,True,True
2023-10-09,0.013508913458085902,0.009937319549564411,0.010518515455152836,0.024688355266731098,NORMAL,VOLATILE,0.1591165604240666,TRADE,False,False
2023-10-10,0.010558211878564367,0.009193612966841047,0.008466756110245027,0.013508913458085902,NORMAL,NORMAL,0.10119274894456207,TRADE,False,False
2023-10-11,0.007626088091623024,0.008444205053224555,0.008417130331753783,0.010558211878564367,NORMAL,NORMAL,0.0498238900363375,TRADE,False,False
2023-10-12,0.0137915607152803,0.010547003031303829,0.00990408651380537,0.007626088091623024,NORMAL,VOLATILE,0.1962983847948977,TRADE,False,False
2023-10-13,0.014936394762973912,0.009117062417445662,0.008648232848100155,0.0137915607152803,NORMAL,VOLATILE,0.09522224985904806,TRADE,False,False
2023-10-16,0.009432637016191627,0.013009381377535323,0.012942685464228562,0.014936394762973912,VOLATILE,NORMAL,0.34528019822209643,REDUCE,False,True
2023-10-17,0.012894599365280953,0.010105433256117492,0.008908262648993708,0.009432637016191627,NORMAL,VOLATILE,0.15550498742004637,TRADE,False,False
2023-10-18,0.013852456194705421,0.00874417273720431,0.008551361310363523,0.012894599365280953,NORMAL,VOLATILE,0.048917129253518356,TRADE,False,False
2023-10-19,0.016163892848547766,0.011350071151894306,0.011398730280071774,0.013852456194705421,NORMAL,VOLATILE,0.24839132889207305,TRADE,True,False
2023-10-20,0.012525006726955942,0.014169701220220716,0.014831168591019074,0.016163892848547766,VOLATILE,VOLATILE,0.44984120268335787,SKIP,False,True
2023-10-23,0.015822724681740428,0.014088373208495687,0.014812575961946638,0.012525006726955942,VOLATILE,VOLATILE,0.44708266174390504,SKIP,True,True
2023-10-24,0.009431534613377862,0.01334934595491474,0.013716911622598887,0.015822724681740428,VOLATILE,NORMAL,0.39747355995856287,REDUCE,False,True
2023-10-25,0.012049843824573175,0.009297306963142073,0.011641505782065761,0.009431534613377862,NORMAL,VOLATILE,0.09866033703563028,TRADE,False,False
2023-10-26,0.013338154545389412,0.012500740204506625,0.012135210776212685,0.012049843824573175,VOLATILE,VOLATILE,0.3466458302938317,REDUCE,False,True
2023-10-27,0.012742810497648664,0.013204142188341908,0.014615106138567573,0.013338154545389412,VOLATILE,VOLATILE,0.3949136273856875,REDUCE,False,True
2023-10-30,0.010757623707841169,0.013956747702457407,0.014938382663253121,0.012742810497648664,VOLATILE,NORMAL,0.4477827384498584,SKIP,False,True
2023-10-31,0.010171815703864304,0.013253257109384652,0.0126003907678386,0.010757623707841169,VOLATILE,NORMAL,0.4000970609779274,SKIP,False,True
2023-11-01,0.011401314364466111,0.015585009901476198,0.018240753673181592,0.010171815703864304,VOLATILE,NORMAL,0.5994604216139768,SKIP,False,True
2023-11-02,0.012056435174989348,0.008571135628947502,0.009057772022205627,0.011401314364466111,NORMAL,VOLATILE,0.04624518776847671,TRADE,False,False
2023-11-03,0.009088119458358308,0.009350375120709208,0.009134577678352783,0.012056435174989348,NORMAL,NORMAL,0.10474027450830314,TRADE,False,False
2023-11-06,0.0056550121784399885,0.008112758107162294,0.006325724573225823,0.009088119458358308,NORMAL,CALM,0.0,TRADE,False,False
2023-11-07,0.007065624420263882,0.008135803417134714,0.006243105295141986,0.0056550121784399885,NORMAL,NORMAL,0.0,TRADE,False,False
2023-11-08,0.00717092763612551,0.008842737992154806,0.0072186498773334894,0.007065624420263882,NORMAL,NORMAL,0.051737362126797366,TRADE,False,False
2023-11-09,0.011262897338212565,0.009971042054555053,0.008498290104803352,0.00717092763612551,NORMAL,NORMAL,0.14593339187137816,TRADE,False,False
2023-11-10,0.014823046870524525,0.00893741845010396,0.007829920507970814,0.011262897338212565,NORMAL,VOLATILE,0.04958758545148981,TRADE,False,False
2023-11-13,0.00634040293555675,0.009428384689169522,0.008133490829809097,0.014823046870524525,NORMAL,CALM,0.0972819539064313,TRADE,False,False
2023-11-14,0.011146071850673994,0.008416667190704016,0.00712451496091679,0.00634040293555675,NORMAL,NORMAL,0.0,TRADE,False,False
2023-11-15,0.0057399063325416005,0.009391882356905227,0.00945131162389242,0.011146071850673994,NORMAL,CALM,0.09841279606333789,TRADE,False,False
2023-11-16,0.005372374963309493,0.008946435148320693,0.007691138581827016,0.0057399063325416005,NORMAL,CALM,0.05005781742853658,TRADE,False,False
2023-11-17,0.0045370380636648965,0.00886036329879405,0.008618907570896553,0.005372374963309493,NORMAL,CALM,0.04896377328240286,TRADE,False,False
2023-11-20,0.010361947824545073,0.008855589722587258,0.007823375828844657,0.0045370380636648965,NORMAL,NORMAL,0.05075901430797972,TRADE,False,False
2023-11-21,0.0036639882611368517,0.008816958762065166,0.0077209269326410585,0.010361947824545073,NORMAL,CALM,0.05114484346798012,TRADE,False,False
2023-11-22,0.0051350306608332254,0.008152801024763198,0.007305888148323175,0.0036639882611368517,NORMAL,CALM,0.0,TRADE,False,False
2023-11-24,0.0016484336587764756,0.00871272116506883,0.006525162995113263,0.0051350306608332254,NORMAL,CALM,0.04890911750547619,TRADE,False,False
2023-11-27,0.003117549167263259,0.008071861447638837,0.006471773910963371,0.0016484336587764756,NORMAL,CALM,0.0,TRADE,False,False
2023-11-28,0.00607847235208063,0.009828747360023317,0.009019472159743774,0.003117549167263259,NORMAL,CALM,0.14773449319959486,TRADE,False,False
2023-11-29,0.008856390424861913,0.008160121693857882,0.006655253671333721,0.00607847235208063,NORMAL,NORMAL,0.0,TRADE,False,False
2023-11-30,0.0071681518901748125,0.008243098381950987,0.006864771264218628,0.008856390424861913,NORMAL,NORMAL,0.0,TRADE,False,False
2023-12-01,0.009799470547853633,0.008819835219848924,0.008434093082950804,0.0071681518901748125,NORMAL,NORMAL,0.052307831005216625,TRADE,False,False
2023-12-04,0.005619614536069521,0.008712792150800546,0.008198269182410487,0.009799470547853633,NORMAL,CALM,0.05086907186315032,TRADE,False,False
2023-12-05,0.005898293927258788,0.008689793428206883,0.00730607682220463,0.005619614536069521,NORMAL,CALM,0.04916231603454136,TRADE,False,False
2023-12-06,0.009646267195496036,0.008054868421526803,0.00678913398975397,0.005898293927258788,NORMAL,NORMAL,0.0,TRADE,False,False
2023-12-07,0.005625060190332736,0.008687649879554449,0.007404027834961444,0.009646267195496036,NORMAL,CALM,0.04879351532205341,TRADE,False,False
2023-12-08,0.007685415847209292,0.008031388420679504,0.006926518525079386,0.005625060190332736,NORMAL,NORMAL,0.0,TRADE,False,False
2023-12-11,0.0066007893951960765,0.008543455029022803,0.007806416481728878,0.007685415847209292,NORMAL,CALM,0.049851537920019603,TRADE,False,False
2023-12-12,0.0077604313275447985,0.0085664661153572,0.00731014322956526,0.0066007893951960765,NORMAL,NORMAL,0.05068601490059099,TRADE,False,False
2023-12-13,0.014304162541431716,0.007849039295545757,0.008978849593605901,0.0077604313275447985,NORMAL,VOLATILE,0.0,TRADE,False,False
2023-12-14,0.009368698422381416,0.008019137875763884,0.006760751964298252,0.014304162541431716,NORMAL,NORMAL,0.0,TRADE,False,False
2023-12-15,0.004420658304749693,0.009271478519139318,0.0091980952769909,0.009368698422381416,NORMAL,CALM,0.1015803882298327,TRADE,False,False
2023-12-18,0.005066044802966093,0.008124721156256724,0.0067247094955642005,0.004420658304749693,NORMAL,CALM,0.0,TRADE,False,False
2023-12-19,0.0052638014048045296,0.008715334619424513,0.006361038222156036,0.005066044802966093,NORMAL,CALM,0.04970512287203086,TRADE,False,False
2023-12-20,0.01682991481154242,0.008063703945463756,0.007116460348321626,0.0052638014048045296,NORMAL,VOLATILE,0.0,TRADE,True,False
2023-12-21,0.008543082664273293,0.009447684694873138,0.009766258830081583,0.01682991481154242,NORMAL,NORMAL,0.09731125226718533,TRADE,False,False
2023-12-22,0.007608457862143066,0.008244998442964807,0.006492122871244172,0.008543082664273293,NORMAL,NORMAL,0.0,TRADE,False,False
2023-12-26,0.005520229634828602,0.008143387543242061,0.006314298591449948,0.007608457862143066,NORMAL,CALM,0.0,TRADE,False,False
2023-12-27,0.003454524505336956,0.008500740980397273,0.0072493712573922005,0.005520229634828602,NORMAL,CALM,0.04934269760234435,TRADE,False,False
2023-12-28,0.002573938041634413,0.008380572472643358,0.006921619322980812,0.003454524505336956,NORMAL,CALM,0.04977421470232603,TRADE,False,False
2023-12-29,0.007618840531228153,0.007824311417016065,0.006548925304735721,0.002573938041634413,NORMAL,NORMAL,0.0,TRADE,False,False
2024-01-02,0.0066720053949253675,0.009065551106195804,0.008717477534108606,0.007618840531228153,NORMAL,CALM,0.10065664791171795,TRADE,False,False
2024-01-03,0.006260224716247575,0.009242153410032728,0.008377258155727518,0.0066720053949253675,NORMAL,CALM,0.09905810333104105,TRADE,False,False
2024-01-04,0.008355650548599018,0.008109955220610088,0.006899206491193114,0.006260224716247575,NORMAL,NORMAL,0.0,TRADE,False,False
2024-01-05,0.008395568129246576,0.008767136980878668,0.00848516588111551,0.008355650548599018,NORMAL,NORMAL,0.04867022500259884,TRADE,False,False
2024-01-08,0.013759380912898411,0.007896935771492749,0.00697427144181895,0.008395568129246576,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-01-09,0.007406267068472096,0.009624761009397484,0.007164045284753396,0.013759380912898411,NORMAL,NORMAL,0.1484578423808201,TRADE,False,False
2024-01-10,0.0072689991890654854,0.008935840144965013,0.007047261472442656,0.007406267068472096,NORMAL,NORMAL,0.09946777847688013,TRADE,False,False
2024-01-11,0.01229515893767491,0.007827031831648625,0.0065189186517711105,0.0072689991890654854,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-01-12,0.00697531714525442,0.009091974281377141,0.007496022979774971,0.01229515893767491,NORMAL,CALM,0.10236400583752414,TRADE,False,False
2024-01-16,0.007380011943801325,0.008533042548794605,0.007017279318204529,0.00697531714525442,NORMAL,NORMAL,0.04919508592718217,TRADE,False,False
2024-01-17,0.0062057803858513805,0.008144280319397058,0.0063961253856738886,0.007380011943801325,NORMAL,CALM,0.0,TRADE,False,False
2024-01-18,0.009499800424360886,0.008359561162849867,0.007232661658177428,0.0062057803858513805,NORMAL,NORMAL,0.0,TRADE,False,False
2024-01-19,0.01171741432943861,0.00877619790855286,0.007104965004426023,0.009499800424360886,NORMAL,NORMAL,0.047956916571645004,TRADE,False,False
2024-01-22,0.005019141141710314,0.009014549597607993,0.006750636327540003,0.01171741432943861,NORMAL,CALM,0.09929781631722746,TRADE,False,False
2024-01-23,0.004552380168011792,0.008206542827652308,0.007960765276574602,0.005019141141710314,NORMAL,CALM,0.04914085849780413,TRADE,False,False
2024-01-24,0.007720064804359707,0.008175864542684722,0.007263702766498928,0.004552380168011792,NORMAL,NORMAL,0.05017284231853773,TRADE,False,False
2024-01-25,0.005895642422431577,0.007819441046866035,0.006542486093613927,0.007720064804359707,NORMAL,CALM,0.0,TRADE,False,False
2024-01-26,0.0051586140878026685,0.00848903550817823,0.007290431985422168,0.005895642422431577,NORMAL,CALM,0.05017517030294107,TRADE,False,False
2024-01-29,0.008565384890505885,0.008551133415869801,0.006486611204926568,0.0051586140878026685,NORMAL,NORMAL,0.049005432341144795,TRADE,False,False
2024-01-30,0.003008593370944075,0.009058891658231701,0.0074083162568074745,0.008565384890505885,NORMAL,CALM,0.09793590493004942,TRADE,False,False
2024-01-31,0.012573507049124522,0.0077401131693384286,0.009098558099108414,0.003008593370944075,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-02-01,0.010995431084669926,0.008573461542603923,0.009198974806734294,0.012573507049124522,NORMAL,NORMAL,0.04758731538078526,TRADE,False,False
2024-02-02,0.01368982477837947,0.007858567922209344,0.006113517072244016,0.010995431084669926,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-02-05,0.007887533058042854,0.008605316984246183,0.007829272880984872,0.01368982477837947,NORMAL,NORMAL,0.05067900204115528,TRADE,False,False
2024-02-06,0.004624092958611505,0.007778001754074736,0.00635060612353256,0.007887533058042854,NORMAL,CALM,0.0,TRADE,False,False
2024-02-07,0.0062014256844391555,0.007712411898635547,0.007141819338872535,0.004624092958611505,NORMAL,CALM,0.0,TRADE,False,False
2024-02-08,0.002664579312774664,0.007667208267221579,0.007159100089652037,0.0062014256844391555,NORMAL,CALM,0.0,TRADE,False,False
2024-02-09,0.005939046834939711,0.008199892850549576,0.0074314245110164295,0.002664579312774664,NORMAL,CALM,0.049977857568933255,TRADE,False,False
2024-02-12,0.00627831058539883,0.008327529503865519,0.0074742911000827495,0.005939046834939711,NORMAL,CALM,0.04923916203702931,TRADE,False,False
2024-02-13,0.010263811559720887,0.008027355507832257,0.00782264223204323,0.00627831058539883,NORMAL,NORMAL,0.0,TRADE,False,False
2024-02-14,0.009257621914461065,0.008507649519085947,0.007595215819779503,0.010263811559720887,NORMAL,NORMAL,0.0,TRADE,False,False
2024-02-15,0.0066518226553725565,0.009765752037471749,0.009089487970062163,0.009257621914461065,NORMAL,CALM,0.149363090154003,TRADE,False,False
2024-02-16,0.007787514932033038,0.007820071218701428,0.007035912575763411,0.0066518226553725565,NORMAL,NORMAL,0.0,TRADE,False,False
2024-02-20,0.007754563748166003,0.008031288339690766,0.008225306481090546,0.007787514932033038,NORMAL,NORMAL,0.049387810330804895,TRADE,False,False
2024-02-21,0.00749743604209526,0.008001505337165619,0.007896020540010882,0.007754563748166003,NORMAL,NORMAL,0.0,TRADE,False,False
2024-02-22,0.011026369216663471,0.008057123713649242,0.006483905462596026,0.00749743604209526,NORMAL,NORMAL,0.0,TRADE,False,False
2024-02-23,0.00580287477553076,0.009462592756363351,0.00810963380473125,0.011026369216663471,NORMAL,CALM,0.14897921295797809,TRADE,False,False
2024-02-26,0.005645002945218928,0.0074394152439904125,0.006522867474388977,0.00580287477553076,NORMAL,CALM,0.0,TRADE,False,False
2024-02-27,0.004611200882828131,0.007439986143256055,0.006459694158222277,0.005645002945218928,NORMAL,CALM,0.0,TRADE,False,False
2024-02-28,0.0037535522576569954,0.008032511647239882,0.006007507102350346,0.004611200882828131,NORMAL,CALM,0.048592179036017286,TRADE,False,False
2024-02-29,0.008475309515943701,0.007742139035637721,0.006482333090513349,0.0037535522576569954,NORMAL,NORMAL,0.0,TRADE,False,False
2024-03-01,0.009055586828308676,0.008204662782573355,0.007888207595228675,0.008475309515943701,NORMAL,NORMAL,0.04961369902627024,TRADE,False,False
2024-03-04,0.0043831697196836834,0.007649306227012612,0.0069656885928600755,0.009055586828308676,NORMAL,CALM,0.0,TRADE,False,False
2024-03-05,0.011294349694356005,0.007623478573428782,0.007026448189432429,0.0043831697196836834,NORMAL,NORMAL,0.0,TRADE,False,False
2024-03-06,0.006998784267124508,0.007981893512726417,0.007225229966378355,0.011294349694356005,NORMAL,CALM,0.0,TRADE,False,False
2024-03-07,0.00728901601206455,0.008052934348633614,0.006411113156106012,0.006998784267124508,NORMAL,NORMAL,0.0,TRADE,False,False
2024-03-08,0.013894966753542523,0.007917236231646854,0.006716325112046912,0.00728901601206455,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-03-11,0.006557171808856002,0.008390151802568633,0.007438043656630308,0.013894966753542523,NORMAL,CALM,0.05274265704914165,TRADE,False,False
2024-03-12,0.012735913366963428,0.007870360651806229,0.0072581818829318655,0.006557171808856002,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-03-13,0.005269170327960471,0.008157654099859335,0.006919793235142689,0.012735913366963428,NORMAL,CALM,0.05074069636632138,TRADE,False,False
2024-03-14,0.010347546153340813,0.007604800054088496,0.006607475869953141,0.005269170327960471,NORMAL,NORMAL,0.0,TRADE,False,False
2024-03-15,0.006345507103805803,0.008134291493915634,0.008634136220020459,0.010347546153340813,NORMAL,CALM,0.04818604827243801,TRADE,False,False
2024-03-18,0.005845071652081491,0.007850762977621497,0.006401156959218937,0.006345507103805803,NORMAL,CALM,0.0,TRADE,False,False
2024-03-19,0.009480277636702268,0.00839998195431265,0.008327203060472792,0.005845071652081491,NORMAL,NORMAL,0.05192804108402924,TRADE,False,False
2024-03-20,0.010544822249111664,0.008187886295750022,0.011247979380016577,0.009480277636702268,NORMAL,NORMAL,0.04882820404111542,TRADE,False,False
2024-03-21,0.0038907913496516577,0.00806761089066465,0.006930439749035618,0.010544822249111664,NORMAL,CALM,0.05014902686516939,TRADE,False,False
2024-03-22,0.0030939555324961195,0.007549365400563038,0.007363484916716871,0.0038907913496516577,NORMAL,CALM,0.0,TRADE,False,False
2024-03-25,0.002490650481270308,0.0077233221930519125,0.006578797332571364,0.0030939555324961195,NORMAL,CALM,0.0,TRADE,False,False
2024-03-26,0.006070168392667562,0.007979447248096233,0.006340513394483417,0.002490650481270308,NORMAL,CALM,0.0,TRADE,False,False
2024-03-27,0.006761941025312341,0.008056395818849819,0.00764222982350245,0.006070168392667562,NORMAL,CALM,0.0,TRADE,False,False
2024-03-28,0.003626122564086077,0.008213521305899616,0.006909253842943774,0.006761941025312341,NORMAL,CALM,0.05009409548047165,TRADE,False,False
2024-04-01,0.006609014505598168,0.007863366919772949,0.006886156628742047,0.003626122564086077,NORMAL,CALM,0.0,TRADE,False,False
2024-04-02,0.0046673033209140855,0.008385263891648124,0.007828176383694695,0.006609014505598168,NORMAL,CALM,0.04946794499730995,TRADE,False,False
2024-04-03,0.006618704481967998,0.008405491020449941,0.0065919593502219535,0.0046673033209140855,NORMAL,CALM,0.0,TRADE,False,False
2024-04-04,0.021077220850296955,0.008221347303223712,0.006580521752092557,0.006618704481967998,NORMAL,DANGER,0.0,TRADE,True,False
2024-04-05,0.012593647932234322,0.010228677486949778,0.011409494456627324,0.021077220850296955,NORMAL,VOLATILE,0.20227563108024496,TRADE,False,False
2024-04-08,0.004263754060832247,0.009059210515195306,0.008800684657884196,0.012593647932234322,NORMAL,CALM,0.09560194686551271,TRADE,False,False
2024-04-09,0.012273266590378177,0.008173769481203772,0.00610990489464157,0.004263754060832247,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-04-10,0.0076878720094120745,0.009418180656523148,0.012555808230925369,0.012273266590378177,NORMAL,NORMAL,0.25048072946370736,REDUCE,False,True
2024-04-11,0.0141138035357,0.00823100995330906,0.008448857365520682,0.0076878720094120745,NORMAL,VOLATILE,0.047388421618910714,TRADE,False,False
2024-04-12,0.01297300014889271,0.008268588363352296,0.008573021197440609,0.0141138035357,NORMAL,VOLATILE,0.04924589295079329,TRADE,False,False
2024-04-15,0.022517947751991882,0.010431719444676642,0.011810644725610822,0.01297300014889271,NORMAL,DANGER,0.24615589145092645,TRADE,True,False
2024-04-16,0.007899948465719875,0.012398732885318176,0.014987356349005639,0.022517947751991882,VOLATILE,NORMAL,0.4489524053988889,SKIP,False,True
2024-04-17,0.013949579500371878,0.011612240539482463,0.012464726540067705,0.007899948465719875,NORMAL,VOLATILE,0.3533382481346565,REDUCE,False,True
2024-04-18,0.010885378573472732,0.010813542133802668,0.012650790438534305,0.013949579500371878,NORMAL,NORMAL,0.34773083119353704,REDUCE,False,True
2024-04-19,0.013077771384733419,0.009228103350002142,0.012418164254427606,0.010885378573472732,NORMAL,VOLATILE,0.20346589944585727,TRADE,False,False
2024-04-22,0.01392328159556326,0.010350646692813771,0.013324280188059177,0.013077771384733419,NORMAL,VOLATILE,0.2996631265092404,REDUCE,False,True
2024-04-23,0.009576742197520279,0.007721862488420239,0.007254316935475787,0.01392328159556326,NORMAL,NORMAL,0.0,TRADE,False,False
2024-04-24,0.008350279063730197,0.008257280920360181,0.008396472713948853,0.009576742197520279,NORMAL,NORMAL,0.10003099762043882,TRADE,False,False
2024-04-25,0.013380797947361306,0.007424129585740605,0.007637136031997729,0.008350279063730197,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-04-26,0.008157886973537917,0.007695489762828256,0.008708888169207438,0.013380797947361306,NORMAL,NORMAL,0.0,TRADE,False,False
2024-04-29,0.006812497922422806,0.008673028549513843,0.008942306430398547,0.008157886973537917,NORMAL,CALM,0.10094350117161918,TRADE,False,False
2024-04-30,0.014796876040895088,0.00810102241848877,0.006657497118132079,0.006812497922422806,NORMAL,VOLATILE,0.048160687346130326,TRADE,False,False
2024-05-01,0.016438557733797588,0.011946091109846525,0.01656556276532498,0.014796876040895088,NORMAL,VOLATILE,0.5076277944138485,SKIP,True,True
2024-05-02,0.012310568551804967,0.01010771476465503,0.01314099760385429,0.016438557733797588,NORMAL,VOLATILE,0.2482094296384785,TRADE,False,False
2024-05-03,0.007398326689805074,0.009220444622354763,0.009812040847220548,0.012310568551804967,NORMAL,NORMAL,0.14972636431263792,TRADE,False,False
2024-05-06,0.007502304362537468,0.007871537185028957,0.006725614521317385,0.007398326689805074,NORMAL,NORMAL,0.04939492879330421,TRADE,False,False
2024-05-07,0.004100478099938219,0.007523620958135515,0.006434564014629489,0.007502304362537468,NORMAL,CALM,0.0,TRADE,False,False
2024-05-08,0.005047417478883677,0.007993522790150418,0.007156957505211657,0.004100478099938219,NORMAL,CALM,0.047970583667661125,TRADE,False,False
2024-05-09,0.0067238000165734885,0.008268597198018285,0.006989119498307787,0.005047417478883677,NORMAL,CALM,0.05113455258496006,TRADE,False,False
2024-05-10,0.005737261003274251,0.008576451179722958,0.007229101499268586,0.0067238000165734885,NORMAL,CALM,0.09918326505954328,TRADE,False,False
2024-05-13,0.004987502579742783,0.008190473390444998,0.00713354871233436,0.005737261003274251,NORMAL,CALM,0.051317728066701616,TRADE,False,False
2024-05-14,0.0062036735553811125,0.008581826514926512,0.00777898183140253,0.004987502579742783,NORMAL,CALM,0.049363541496863145,TRADE,False,False
2024-05-15,0.00921482123246809,0.008222663638078966,0.006657508158428134,0.0062036735553811125,NORMAL,NORMAL,0.0,TRADE,False,False
2024-05-16,0.005517818032530679,0.00796255716918916,0.006904689070173006,0.00921482123246809,NORMAL,CALM,0.0,TRADE,False,False
2024-05-17,0.004122117252173195,0.007625217811257632,0.006702928251459155,0.005517818032530679,NORMAL,CALM,0.0,TRADE,False,False
2024-05-20,0.004320167378212572,0.007508333228268418,0.00650375027322572,0.004122117252173195,NORMAL,CALM,0.0,TRADE,False,False
2024-05-21,0.004991799859965354,0.00782363161936411,0.00633884280533783,0.004320167378212572,NORMAL,CALM,0.0,TRADE,False,False
2024-05-22,0.006987787820908107,0.00811505395276047,0.007015694115523532,0.004991799859965354,NORMAL,CALM,0.04916289210625548,TRADE,False,False
2024-05-23,0.015907465179597964,0.0080222789005678,0.007721831982855746,0.006987787820908107,NORMAL,VOLATILE,0.0,TRADE,True,False
2024-05-24,0.0062975129935906446,0.008190338212965569,0.007143038718190778,0.015907465179597964,NORMAL,CALM,0.0,TRADE,False,False
2024-05-28,0.006587771425776495,0.008780108586788536,0.007675658990905014,0.0062975129935906446,NORMAL,CALM,0.09961653423749034,TRADE,False,False
2024-05-29,0.0037073311194170985,0.00818433947509987,0.005903002036958462,0.006587771425776495,NORMAL,CALM,0.0,TRADE,False,False
2024-05-30,0.007245563969527122,0.008414474434022648,0.0072354667188962414,0.0037073311194170985,NORMAL,NORMAL,0.0,TRADE,False,False
2024-05-31,0.016907581424356385,0.009219708326969327,0.008274790906685805,0.007245563969527122,NORMAL,VOLATILE,0.0495277359137364,TRADE,True,False
2024-06-03,0.012797447684132027,0.007938605732754374,0.006021886593425664,0.016907581424356385,NORMAL,VOLATILE,0.0,TRADE,False,False
2024-06-04,0.007799948467671056,0.00793305436334992,0.007092175966514437,0.012797447684132027,NORMAL,NORMAL,0.048040216796912456,TRADE,False,False
2024-06-05,0.01063509506104069,0.00785401955558635,0.007509394201173301,0.007799948467671056,NORMAL,NORMAL,0.0488210509246658,TRADE,False,False
2024-06-06,0.005037515398111294,0.008223991699248197,0.005383816149448853,0.01063509506104069,NORMAL,CALM,0.04931122398015079,TRADE,False,False
2024-06-07,0.008187042578235378,0.008124721079479523,0.006889975238692015,0.005037515398111294,NORMAL,NORMAL,0.04896483549883056,TRADE,False,False
2024-06-10,0.006416137137208264,0.007568411671236629,0.006475206347702413,0.008187042578235378,NORMAL,CALM,0.0,TRADE,False,False
2024-06-11,0.00909770222305246,0.00795920195665004,0.006183658355330876,0.006416137137208264,NORMAL,NORMAL,0.0,TRADE,False,False
2024-06-12,0.007047344027597763,0.010343850952831095,0.012568736870217135,0.00909770222305246,NORMAL,NORMAL,0.28393578246881673,REDUCE,False,True
2024-06-13,0.007243753594772456,0.007853398166929745,0.007456564093966963,0.007047344027597763,NORMAL,NORMAL,0.0,TRADE,False,False
